-92.3104,31.6825,Bigfoot Report Class A Apr 1998/2000,,,,,,
-84.72922,44.29188,Bigfoot Report Class A Apr 1999,,,,,,
-90.39488,38.22635,Bigfoot Report Class A Apr 1999,,,,,,
-83.28128,38.83859,Bigfoot Report Class A Apr 1999,,,,,,
-93.61667,30.72028,Bigfoot Report Class A Apr 1999,,,,,,
-122.4369,46.61583,Bigfoot Report Class A Apr 1999,,,,,,
-80.11329,39.54114,Bigfoot Report Class A Apr 1999,,,,,,
-106.8085,39.6632,Bigfoot Report Class A Apr 2000,,,,,,
-95.60667,35.7575,Bigfoot Report Class A Apr 2000,,,,,,
-122.2739,46.55861,Bigfoot Report Class A Apr 2000,,,,,,
-122.2739,46.55861,Bigfoot Report Class A Apr 2000,,,,,,
-86.581,32.184,Bigfoot Report Class A Apr 2001,,,,,,
-94.22206,42.72063,Bigfoot Report Class A Apr 2001,,,,,,
-122.382,46.9382,Bigfoot Report Class A Apr 2001,,,,,,
-95.32,30.31667,Bigfoot Report Class A Apr 2002,,,,,,
-80.13276,37.2423,Bigfoot Report Class A Apr 2002,,,,,,
-91.6253,38.28,Bigfoot Report Class A Apr 2003,,,,,,
-94.82,30.10305,Bigfoot Report Class A Apr 2003,,,,,,
-123.5439,46.33425,Bigfoot Report Class A Apr 2003,,,,,,
-112.6432,33.3785,Bigfoot Report Class A Apr 2004,,,,,,
-82.24886,32.38575,Bigfoot Report Class A Apr 2004,,,,,,
-85.61,39.3579,Bigfoot Report Class A Apr 2004,,,,,,
-83.81139,37.82708,Bigfoot Report Class A Apr 2004,,,,,,
-94.7325,34.689,Bigfoot Report Class A Apr 2004,,,,,,
-94.2,32.05806,Bigfoot Report Class A Apr 2004,,,,,,
-114.1397,53.62819,Bigfoot Report Class A Apr 2005,,,,,,
-97.595,54.245,Bigfoot Report Class A Apr 2005,,,,,,
-74.3249,40.9934,Bigfoot Report Class A Apr 2005,,,,,,
-84.7802,41.9773,Bigfoot Report Class A Apr 2006,,,,,,
-93.684,37.664,Bigfoot Report Class A Apr 2006,,,,,,
-141.3165,62.77335,Bigfoot Report Class A Apr 2008,,,,,,
-123.1742,46.98278,Bigfoot Report Class A Apr 2008,,,,,,
-123.8165,46.4205,Bigfoot Report Class A Apr 2008,,,,,,
-90.1451,38.9951,Bigfoot Report Class A Apr 2009,,,,,,
-123.4498,41.65925,Bigfoot Report Class A Apr 2010,,,,,,
-121.495,36.2485,Bigfoot Report Class A Apr 93/95,,,,,,
-87.3203,38.01,Bigfoot Report Class A Aug 1937,,,,,,
-82.26236,40.60787,Bigfoot Report Class A Aug 1943,,,,,,
-122.9958,41.82417,Bigfoot Report Class A Aug 1944,,,,,,
-73.1512,41.36935,Bigfoot Report Class A Aug 1953,,,,,,
-118.8489,36.10222,Bigfoot Report Class A Aug 1955,,,,,,
-89.67815,36.00565,Bigfoot Report Class A Aug 1960,,,,,,
-121.07,37.475,Bigfoot Report Class A Aug 1962,,,,,,
-82.0332,27.0047,Bigfoot Report Class A Aug 1962,,,,,,
-123.8692,40.26639,Bigfoot Report Class A Aug 1963,,,,,,
-119.2916,34.625,Bigfoot Report Class A Aug 1964,,,,,,
-105.3792,40.17585,Bigfoot Report Class A Aug 1964,,,,,,
-120.4474,46.4984,Bigfoot Report Class A Aug 1965,,,,,,
-123.7675,39.22361,Bigfoot Report Class A Aug 1966,,,,,,
-180,40.16471,Bigfoot Report Class A Aug 1966,,,,,,
-122.6869,46.94917,Bigfoot Report Class A Aug 1967,,,,,,
-75.06665,40.4225,Bigfoot Report Class A Aug 1968,,,,,,
-94.3643,33.76986,Bigfoot Report Class A Aug 1969,,,,,,
-116.0833,44.91666,Bigfoot Report Class A Aug 1969,,,,,,
-81.68124,37.2875,Bigfoot Report Class A Aug 1969,,,,,,
-81.15622,40.7343,Bigfoot Report Class A Aug 1970's-1980's,,,,,,
-122.2083,46.27583,Bigfoot Report Class A Aug 1971,,,,,,
-119.6665,39.679,Bigfoot Report Class A Aug 1972,,,,,,
-123.4822,47.0033,Bigfoot Report Class A Aug 1972,,,,,,
-122.2156,48.76075,Bigfoot Report Class A Aug 1972,,,,,,
-115.75,45.08334,Bigfoot Report Class A Aug 1973,,,,,,
-74.8865,42.56379,Bigfoot Report Class A Aug 1973,,,,,,
-88.7496,32.2714,Bigfoot Report Class A Aug 1975,,,,,,
-90.675,38.655,Bigfoot Report Class A Aug 1976,,,,,,
-81.26217,40.54605,Bigfoot Report Class A Aug 1976,,,,,,
-118.9491,44.39104,Bigfoot Report Class A Aug 1976,,,,,,
-122.3775,40.8875,Bigfoot Report Class A Aug 1977,,,,,,
-92.76577,43.17215,Bigfoot Report Class A Aug 1977,,,,,,
-95.91632,37.2974,Bigfoot Report Class A Aug 1977,,,,,,
-91.432,37.8597,Bigfoot Report Class A Aug 1977,,,,,,
-111.8861,46.76472,Bigfoot Report Class A Aug 1977,,,,,,
-80.6282,35.91965,Bigfoot Report Class A Aug 1977,,,,,,
-98.055,31.11611,Bigfoot Report Class A Aug 1977,,,,,,
-96.00306,33.19944,Bigfoot Report Class A Aug 1977,,,,,,
-122.1656,48.8178,Bigfoot Report Class A Aug 1977,,,,,,
-121.3114,47.6181,Bigfoot Report Class A Aug 1977,,,,,,
-121.5287,47.485,Bigfoot Report Class A Aug 1977,,,,,,
-118.188,50.58304,Bigfoot Report Class A Aug 1978,,,,,,
-79.5985,43.2114,Bigfoot Report Class A Aug 1978,,,,,,
-134.4837,60.36933,Bigfoot Report Class A Aug 1978,,,,,,
-83.67952,37.7764,Bigfoot Report Class A Aug 1978,,,,,,
-81.30889,36.31126,Bigfoot Report Class A Aug 1978,,,,,,
-81.0758,40.74451,Bigfoot Report Class A Aug 1978,,,,,,
-122.4163,45.3894,Bigfoot Report Class A Aug 1978,,,,,,
-78.42314,40.97015,Bigfoot Report Class A Aug 1978,,,,,,
-76.6658,37.72693,Bigfoot Report Class A Aug 1978,,,,,,
-81.1273,29.47035,Bigfoot Report Class A Aug 1978-70,,,,,,
-120.1877,38.06615,Bigfoot Report Class A Aug 1978/79,,,,,,
-81.3065,25.8972,Bigfoot Report Class A Aug 1979,,,,,,
-88.929,37.91,Bigfoot Report Class A Aug 1979,,,,,,
-94.45095,31.2371,Bigfoot Report Class A Aug 1979,,,,,,
-80.17,37.445,Bigfoot Report Class A Aug 1979,,,,,,
-84.7602,44.4355,Bigfoot Report Class A Aug 1980,,,,,,
-73.7171,41.5036,Bigfoot Report Class A Aug 1980,,,,,,
-81.3726,41.47349,Bigfoot Report Class A Aug 1980,,,,,,
-82.66616,38.54852,Bigfoot Report Class A Aug 1980,,,,,,
-121.8955,43.5705,Bigfoot Report Class A Aug 1980,,,,,,
-82.46557,27.28518,Bigfoot Report Class A Aug 1981,,,,,,
-82.6783,29.47368,Bigfoot Report Class A Aug 1981,,,,,,
-88.51969,44.8491,Bigfoot Report Class A Aug 1981,,,,,,
-122.8055,40.6789,Bigfoot Report Class A Aug 1982,,,,,,
-121.5344,47.0183,Bigfoot Report Class A Aug 1982,,,,,,
-94.83334,29.88528,Bigfoot Report Class A Aug 1983,,,,,,
-84.971,39.17295,Bigfoot Report Class A Aug 1984,,,,,,
-123.975,44.19167,Bigfoot Report Class A Aug 1984,,,,,,
-122.4888,45.0837,Bigfoot Report Class A Aug 1984,,,,,,
-116.1475,48.255,Bigfoot Report Class A Aug 1985,,,,,,
-95.97023,35.36895,Bigfoot Report Class A Aug 1986,,,,,,
-124.53,42.82,Bigfoot Report Class A Aug 1986,,,,,,
-122.2778,48.36861,Bigfoot Report Class A Aug 1986,,,,,,
-82.53083,43.26806,Bigfoot Report Class A Aug 1987,,,,,,
-114.8281,43.4082,Bigfoot Report Class A Aug 1988,,,,,,
-86.5101,35.988,Bigfoot Report Class A Aug 1988 or 89,,,,,,
-83.02854,40.15002,Bigfoot Report Class A Aug 1989,,,,,,
-105.3646,40.57499,Bigfoot Report Class A Aug 1990,,,,,,
-94.83,35.92806,Bigfoot Report Class A Aug 1990,,,,,,
-89.48666,36.09583,Bigfoot Report Class A Aug 1990,,,,,,
-80.5378,37.3557,Bigfoot Report Class A Aug 1990,,,,,,
-87.73236,46.61183,Bigfoot Report Class A Aug 1991,,,,,,
-92.8254,38.3085,Bigfoot Report Class A Aug 1991,,,,,,
-135.1155,60.69976,Bigfoot Report Class A Aug 1992,,,,,,
-95.11484,46.50385,Bigfoot Report Class A Aug 1992,,,,,,
-123.2022,47.4028,Bigfoot Report Class A Aug 1992,,,,,,
-87.02025,34.9263,Bigfoot Report Class A Aug 1993,,,,,,
-119.7853,38.33115,Bigfoot Report Class A Aug 1993,,,,,,
-120.9855,45.9358,Bigfoot Report Class A Aug 1993,,,,,,
-123.972,45.145,Bigfoot Report Class A Aug 1995,,,,,,
-74.14589,44.26646,Bigfoot Report Class A Aug 1996,,,,,,
-95.09167,30.475,Bigfoot Report Class A Aug 1996,,,,,,
-101.3903,32.24083,Bigfoot Report Class A Aug 1996,,,,,,
-122.1694,46.9974,Bigfoot Report Class A Aug 1996,,,,,,
-120.6694,46.71444,Bigfoot Report Class A Aug 1996,,,,,,
-96.40213,42.50817,Bigfoot Report Class A Aug 1997,,,,,,
-86.25349,38.6899,Bigfoot Report Class A Aug 1997,,,,,,
-91.3171,44.4049,Bigfoot Report Class A Aug 1997,,,,,,
-119.2569,37.91111,Bigfoot Report Class A Aug 1998,,,,,,
-123.056,41.28996,Bigfoot Report Class A Aug 1998,,,,,,
-82.64877,38.42968,Bigfoot Report Class A Aug 1998,,,,,,
-85.82096,44.51436,Bigfoot Report Class A Aug 1998,,,,,,
-123.5469,45.5891,Bigfoot Report Class A Aug 1998,,,,,,
-105.4979,37.57915,Bigfoot Report Class A Aug 2000,,,,,,
-105.8199,39.67095,Bigfoot Report Class A Aug 2000,,,,,,
-107.0153,39.1084,Bigfoot Report Class A Aug 2000,,,,,,
-81.52915,30.2333,Bigfoot Report Class A Aug 2000,,,,,,
-85.0409,32.0538,Bigfoot Report Class A Aug 2000,,,,,,
-92.2508,31.4676,Bigfoot Report Class A Aug 2000,,,,,,
-84.28315,35.2597,Bigfoot Report Class A Aug 2000,,,,,,
-121.7666,47.43534,Bigfoot Report Class A Aug 2000,,,,,,
-108.2083,37.4625,Bigfoot Report Class A Aug 2001,,,,,,
-83.60472,42.30472,Bigfoot Report Class A Aug 2001,,,,,,
-112.35,38.225,Bigfoot Report Class A Aug 2001,,,,,,
-119.665,53.08,Bigfoot Report Class A Aug 2002,,,,,,
-93.4303,37.0968,Bigfoot Report Class A Aug 2002,,,,,,
-82.82214,40.5896,Bigfoot Report Class A Aug 2002,,,,,,
-96.968,35.86972,Bigfoot Report Class A Aug 2002,,,,,,
-123.4166,44.58335,Bigfoot Report Class A Aug 2002,,,,,,
-123.5585,43.2073,Bigfoot Report Class A Aug 2002,,,,,,
-121.9063,45.8083,Bigfoot Report Class A Aug 2002,,,,,,
-121.745,48.53944,Bigfoot Report Class A Aug 2002,,,,,,
-117.2776,48.83558,Bigfoot Report Class A Aug 2002,,,,,,
-81.1351,41.5325,Bigfoot Report Class A Aug 2002.1980?,,,,,,
